Industry_code_NZSIOC,Variable_name,Value,Year,Industry_name_NZSIOC,Units
II13,Opening stocks,259,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Opening stocks,259,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Opening stocks,259,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Closing stocks,348,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Closing stocks,348,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Closing stocks,348,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Surplus before income tax,1123,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Surplus before income tax,1123,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Surplus before income tax,1123,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Total assets,43634,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Total assets,43634,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Total assets,43634,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Current assets,6650,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Current assets,6650,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Current assets,6650,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Fixed tangible assets,31503,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Fixed tangible assets,31503,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Fixed tangible assets,31503,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Additions to fixed assets,3216,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Additions to fixed assets,3216,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Additions to fixed assets,3216,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Disposals of fixed assets,268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Disposals of fixed assets,268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Disposals of fixed assets,268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Other assets,5481,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Other assets,5481,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Other assets,5481,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Total equity and liabilities,43633,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Total equity and liabilities,43633,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Total equity and liabilities,43633,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Shareholders funds or owners equity,28268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Shareholders funds or owners equity,28268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Shareholders funds or owners equity,28268,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Current liabilities,5720,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Current liabilities,5720,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Current liabilities,5720,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Other liabilities,9645,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Other liabilities,9645,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Other liabilities,9645,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Total income per employee count,347400,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Total income per employee count,347400,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Total income per employee count,347400,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Surplus per employee count,29200,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Surplus per employee count,29200,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Surplus per employee count,29200,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Current ratio,116,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Current ratio,116,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Current ratio,116,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Quick ratio,110,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Quick ratio,110,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Quick ratio,110,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Return on equity,4,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Return on equity,4,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Return on equity,4,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Return on total assets,3,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Return on total assets,3,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Return on total assets,3,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II13,Liabilities structure,65,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars (millions)
II13,Liabilities structure,65,2023,"Postal, Courier, Transport Support, and Warehousing Services",Dollars
II13,Liabilities structure,65,2023,"Postal, Courier, Transport Support, and Warehousing Services",Percentage
II131,Total income,3181,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Total income,3181,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Total income,3181,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Sales of goods and services,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Sales of goods and services,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Sales of goods and services,C,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,"Interest, dividends and donations",C,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,"Interest, dividends and donations",C,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,"Interest, dividends and donations",C,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,"Government funding, grants and subsidies",C,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,"Government funding, grants and subsidies",C,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,"Government funding, grants and subsidies",C,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Non-operating income,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Non-operating income,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Non-operating income,C,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Total expenditure,2818,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Total expenditure,2818,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Total expenditure,2818,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Interest and donations,21,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Interest and donations,21,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Interest and donations,21,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Indirect taxes,44,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Indirect taxes,44,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Indirect taxes,44,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Depreciation,123,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Depreciation,123,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Depreciation,123,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Salaries and wages paid,748,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Salaries and wages paid,748,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Salaries and wages paid,748,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Redundancy and severance,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Redundancy and severance,C,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Redundancy and severance,C,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Purchases and other operating expenses,1865,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Purchases and other operating expenses,1865,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Purchases and other operating expenses,1865,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Non-operating expenses,16,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Non-operating expenses,16,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Non-operating expenses,16,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Opening stocks,21,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Opening stocks,21,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Opening stocks,21,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Closing stocks,20,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Closing stocks,20,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Closing stocks,20,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Surplus before income tax,361,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Surplus before income tax,361,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Surplus before income tax,361,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Total assets,2355,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Total assets,2355,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Total assets,2355,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Current assets,828,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Current assets,828,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Current assets,828,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Fixed tangible assets,520,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Fixed tangible assets,520,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Fixed tangible assets,520,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Additions to fixed assets,131,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Additions to fixed assets,131,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Additions to fixed assets,131,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Disposals of fixed assets,44,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Disposals of fixed assets,44,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Disposals of fixed assets,44,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Other assets,1007,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Other assets,1007,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Other assets,1007,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Total equity and liabilities,2355,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
II131,Total equity and liabilities,2355,2023,Postal and Courier Pick Up and Delivery Services,Dollars
II131,Total equity and liabilities,2355,2023,Postal and Courier Pick Up and Delivery Services,Percentage
II131,Shareholders funds or owners equity,1106,2023,Postal and Courier Pick Up and Delivery Services,Dollars (millions)
